region,Temp_C,Rain (mm),Humid,Price_F,month,dayofweek,heat_index
15,28.0,11.8,66.3,367.81,1,3,1856.3999999999999
17,31.4,390.3,52.1,293.75,1,3,1635.94
18,29.4,171.8,57.5,392.62,1,3,2086.13
20,31.3,245.7,84.6,356.65,1,3,2647.98
21,32.8,16.7,79.0,78.0,1,3,2591.2
22,24.7,16.2,92.9,380.64,1,3,2294.63
24,22.6,356.5,87.8,370.01,1,3,1984.28
25,36.2,106.4,79.7,99.98,1,3,2885.1400000000003
0,29.4,377.2,65.3,326.31,1,2,2086.13
1,34.6,377.5,63.4,366.72,1,2,2193.64
2,36.3,358.7,73.8,118.08,1,2,2086.13
3,29.1,68.1,78.4,372.21,1,2,2281.44
4,25.2,68.9,89.7,223.41,1,2,2260.44
5,22.4,265.5,65.5,405.61,1,2,1467.1999999999998
8,30.8,122.5,72.9,318.38,1,2,2245.32
9,25.2,57.3,59.1,245.83,1,2,1489.32
12,31.5,83.5,57.6,142.94,1,2,1814.4
13,22.8,238.3,73.8,463.27,1,2,2086.13
14,34.8,293.1,70.1,243.24,1,2,2439.4799999999996
16,35.4,304.6,92.2,151.84,1,2,3263.88
17,23.9,47.7,62.1,434.88,1,2,1484.19
18,27.0,60.9,87.1,486.11,1,2,2351.7
20,22.8,28.1,73.8,307.57,1,2,2086.13
19,22.7,67.7,60.4,370.3,1,2,1371.08
22,28.0,140.1,63.1,285.36,1,2,1766.8
24,37.5,255.0,73.8,109.7,1,2,2086.13
25,37.6,315.1,55.8,344.67,1,2,2098.08
0,28.5,121.9,92.6,269.78,1,1,2639.1
1,28.3,7.7,83.7,223.0,1,1,2368.71
2,29.9,134.8,56.4,88.11,1,1,1686.36
3,28.0,334.7,50.7,378.88,1,1,1419.6000000000001
4,22.9,146.2,56.8,295.04,1,1,1300.7199999999998
6,20.7,24.6,73.8,457.61,1,1,1527.6599999999999
7,21.7,273.0,64.0,449.37,1,1,1388.8
8,25.5,369.6,84.9,281.97,1,1,2164.9500000000003
9,35.3,106.4,63.1,474.44,1,1,2227.43
10,34.3,14.0,90.0,316.41,1,1,3086.9999999999995
11,36.8,305.1,87.1,220.51,1,1,3205.2799999999997
12,24.0,171.8,67.7,340.62,1,1,1624.8000000000002
13,29.7,202.8,60.6,177.84,1,1,1799.82
14,27.8,175.1,80.1,348.76,1,1,2226.7799999999997
15,28.1,387.1,83.8,135.66,1,1,2354.78
16,20.3,250.3,57.4,317.84,1,1,1165.22
20,24.7,208.5,76.6,344.77,1,1,1892.0199999999998
22,20.5,137.3,77.3,109.15,1,1,1584.6499999999999
23,23.5,311.9,55.5,236.89,1,1,1304.25
24,34.6,5.9,81.4,392.25,1,1,2816.4400000000005
0,34.4,384.0,69.3,304.75,2,0,2383.9199999999996
1,33.0,21.7,63.5,127.67,2,0,2095.5
2,35.7,121.8,73.5,131.39,2,0,2623.9500000000003
3,30.5,243.7,52.7,198.08,2,0,1607.3500000000001
4,35.4,3.2,93.1,299.36,2,0,3295.74
5,22.6,198.9,85.1,419.56,2,0,1923.26
6,37.0,16.3,76.3,265.13,2,0,2823.1
7,26.8,190.5,83.5,262.54,2,0,2237.8
8,26.0,115.5,60.7,270.07,2,0,1578.2
9,30.7,71.2,75.3,394.74,2,0,2311.71
10,37.2,171.8,84.6,376.06,2,0,3147.12
11,22.6,171.8,93.8,288.01,2,0,2119.88
14,22.3,327.3,88.8,234.88,2,0,1980.24
19,31.7,398.3,69.7,185.89,2,0,2209.4900000000002
16,31.0,179.8,85.4,349.05,2,0,2647.4
17,33.0,215.5,94.0,369.88,2,0,3102.0
18,28.2,86.3,59.4,207.75,2,1,1675.08
22,23.4,318.0,58.9,432.28,2,1,1378.26
23,26.8,197.1,51.9,360.9,2,1,1390.92
24,34.1,292.7,94.5,451.46,2,1,3222.4500000000003
0,23.3,146.8,56.5,164.78,2,6,1316.45
1,32.7,101.6,85.2,83.22,2,6,2786.0400000000004
3,27.1,107.2,91.8,338.88,2,6,2487.78
4,22.2,254.8,86.3,254.13,2,6,1915.86
5,23.2,117.6,80.2,312.42,2,6,1860.64
6,30.5,44.3,73.8,131.9,2,6,2086.13
7,26.6,37.0,64.5,216.76,2,6,1715.7
8,33.8,225.1,73.8,412.91,2,6,2086.13
9,37.5,168.5,60.1,171.3,2,6,2253.75
10,31.1,52.3,79.5,132.01,2,6,2472.4500000000003
11,21.6,70.7,86.3,111.29,2,6,1864.0800000000002
12,21.5,357.5,85.8,204.78,2,6,1844.7
14,37.6,269.8,57.4,276.13,2,6,2158.2400000000002
19,27.6,251.9,52.2,334.16,2,6,1440.7200000000003
17,34.8,145.8,80.7,255.06,2,6,2808.3599999999997
18,29.4,19.6,56.1,120.67,2,6,2086.13
20,21.5,323.9,76.7,161.53,2,6,1649.05
21,23.7,171.8,73.8,405.22,2,0,2086.13
22,24.5,171.8,79.6,192.58,2,0,1950.1999999999998
24,30.5,21.6,75.1,278.6,2,0,2290.5499999999997
25,22.5,48.0,53.1,105.2,2,0,1194.75
0,37.4,9.3,53.9,184.13,2,5,2015.86
1,25.3,193.1,59.9,313.37,2,5,1515.47
2,20.7,105.9,60.0,188.71,2,5,1242.0
3,22.7,13.1,91.9,177.66,2,5,2086.13
4,34.4,262.1,70.6,186.4,2,5,2428.64
5,29.8,67.2,55.2,126.63,2,5,1644.96
6,24.5,309.2,58.7,321.61,2,5,1438.15
7,30.0,202.1,84.7,468.18,2,5,2541.0
10,32.4,232.1,73.8,202.14,2,5,2086.13
11,24.7,159.5,73.1,106.23,2,5,1805.5699999999997
12,24.5,21.3,70.6,334.84,2,5,1729.6999999999998
19,36.8,0.9,88.3,117.93,2,5,3249.4399999999996
14,29.7,281.2,87.8,393.32,2,5,2607.66
15,24.9,85.1,86.9,199.22,2,5,2163.81
16,20.8,223.4,86.0,358.99,2,5,1788.8
20,29.6,58.6,73.8,302.18,2,5,2086.13
21,35.0,9.5,93.2,384.91,2,5,3262.0
22,23.7,44.2,64.5,418.94,2,5,1528.6499999999999
23,32.7,54.7,50.2,159.12,2,6,1641.5400000000002
24,36.3,131.1,92.9,400.91,2,6,3372.27
25,32.2,152.9,64.9,92.46,2,6,2089.78
1,25.4,81.5,91.5,199.2,2,4,2324.1
19,34.4,107.1,68.6,111.65,2,4,2359.8399999999997
4,25.8,341.0,52.4,436.35,2,4,1351.92
5,24.9,353.7,81.0,464.3,2,4,2016.8999999999999
6,34.4,399.0,75.6,96.74,2,4,2600.64
8,27.4,157.2,85.1,161.22,2,4,2331.74
9,36.5,171.8,57.5,303.14,2,4,2098.75
10,29.4,138.1,69.6,318.52,2,4,2086.13
11,34.6,7.6,93.7,234.26,2,4,3242.0200000000004
12,30.2,148.2,92.4,224.94,2,4,2790.48
19,36.4,346.7,81.9,388.59,2,4,2981.1600000000003
14,34.7,316.5,62.2,207.28,2,4,2158.34
15,27.9,130.6,64.7,439.06,2,4,1805.1299999999999
17,22.2,243.0,54.2,356.62,2,4,1203.24
18,32.1,28.3,64.9,435.56,2,4,2083.2900000000004
21,36.0,224.5,80.9,229.04,2,4,2912.4
22,29.4,293.8,74.1,276.54,2,4,2086.13
23,23.0,350.0,59.0,235.94,2,4,1357.0
24,22.5,290.7,59.3,278.01,2,4,1334.25
25,25.0,314.0,67.7,107.42,2,5,1692.5
1,35.5,16.4,70.7,399.45,3,3,2509.85
3,29.4,220.1,73.8,88.53,3,3,2086.13
5,25.9,391.6,79.2,223.67,3,3,2051.2799999999997
6,32.4,387.7,83.5,145.89,3,3,2705.4
7,30.7,302.6,65.1,120.21,3,3,1998.5699999999997
8,32.7,158.9,53.3,433.54,3,3,1742.91
9,25.0,165.4,75.2,134.27,3,3,1880.0
11,26.0,337.7,73.8,310.84,3,3,2086.13
12,35.7,293.4,89.2,319.37,3,3,3184.4400000000005
13,23.4,383.3,93.4,125.81,3,3,2185.56
19,28.0,39.7,77.8,327.25,3,3,2178.4
16,29.7,103.9,70.9,301.55,3,3,2105.73
18,28.4,305.5,79.4,400.9,3,3,2254.96
20,30.5,351.7,67.9,142.92,3,3,2070.9500000000003
21,36.0,303.9,89.9,360.41,3,3,3236.4
22,20.2,300.7,61.0,333.04,3,3,1232.2
23,26.9,260.3,80.4,146.65,3,3,2162.76
24,21.7,262.4,82.9,248.97,3,3,1798.93
1,24.4,333.7,50.7,328.96,3,2,1237.08
2,28.6,9.3,65.3,353.57,3,2,1867.58
3,28.6,328.4,58.7,179.01,3,2,1678.8200000000002
6,33.9,175.5,82.5,108.9,3,2,2796.75
7,29.4,345.5,58.3,387.64,3,2,2086.13
9,32.3,122.0,66.6,142.75,3,2,2151.18
10,22.1,258.7,81.6,342.93,3,2,1803.36
11,34.2,98.0,84.5,88.65,3,2,2889.9
12,30.0,101.4,84.4,289.34,3,2,2532.0
13,21.1,71.9,73.2,93.58,3,2,1544.5200000000002
14,22.3,299.8,63.7,355.97,3,2,1420.5100000000002
15,34.2,15.8,88.4,236.18,3,2,3023.2800000000007
16,27.3,290.0,57.5,252.34,3,2,1569.75
18,30.5,381.0,73.8,273.56,3,2,2086.13
20,24.1,215.6,81.1,154.3,3,2,1954.51
21,34.1,361.4,74.4,240.89,3,2,2537.0400000000004
24,36.1,171.1,92.7,206.03,3,2,3346.4700000000003
25,27.5,117.3,61.9,93.04,3,2,1702.25
0,25.0,188.0,81.2,266.93,3,1,2030.0
1,22.3,153.0,83.6,428.83,3,1,1864.28
2,32.3,239.4,59.1,131.47,3,1,1908.9299999999998
3,35.9,107.2,50.3,468.31,3,1,1805.7699999999998
4,29.4,287.7,68.5,222.96,3,1,2086.13
6,24.8,21.1,93.7,243.41,3,1,2323.76
8,29.5,208.7,57.4,226.15,3,1,1693.3
19,37.2,385.9,91.7,263.53,3,1,3411.2400000000002
19,20.1,99.6,86.1,486.46,3,1,1730.61
12,27.8,9.0,87.2,274.01,3,1,2424.1600000000003
13,24.5,28.9,60.2,216.88,3,1,1474.9
14,35.8,62.5,72.7,333.41,3,1,2602.66
15,33.3,23.4,72.8,294.18,3,1,2424.24
16,36.0,183.7,73.8,348.83,3,1,2086.13
17,30.6,13.4,56.4,452.59,3,1,1725.8400000000001
18,26.0,171.6,85.8,236.32,3,1,2230.7999999999997
20,32.6,341.5,73.0,333.23,3,1,2379.8
21,33.8,155.3,64.3,120.77,3,1,2173.3399999999997
22,23.5,40.5,79.5,127.61,3,1,1868.25
24,29.4,106.9,91.7,160.8,3,1,2086.13
25,27.6,254.2,63.2,393.98,3,1,1744.3200000000002
1,30.2,397.1,63.8,296.32,3,0,1926.7599999999998
2,20.8,74.5,55.3,143.12,3,0,1150.24
4,28.4,12.6,58.3,286.03,3,0,1655.7199999999998
6,29.4,15.5,60.2,100.18,3,0,2086.13
9,29.4,4.3,71.7,183.52,3,0,2107.98
10,24.9,58.1,78.7,163.96,3,0,1959.6299999999999
11,23.0,140.8,73.8,327.53,3,0,2086.13
12,35.2,159.5,56.8,212.04,3,0,1999.3600000000001
13,30.3,104.4,74.1,385.66,3,0,2245.23
14,20.3,55.0,77.3,486.13,3,0,1569.19
15,31.9,192.2,81.0,116.95,3,0,2583.9
18,26.2,193.8,73.4,349.92,3,0,1923.0800000000002
20,37.5,377.1,54.7,312.91,3,0,2051.25
21,29.7,58.5,81.9,327.08,3,0,2432.4300000000003
22,34.0,18.4,84.2,115.75,3,0,2862.8
24,33.6,16.8,73.8,375.9,3,0,2086.13
25,24.3,381.0,87.5,193.33,3,0,2126.25
19,35.5,43.0,83.0,383.0,3,6,2946.5
1,22.7,82.5,81.2,353.19,3,6,1843.24
2,33.9,181.6,69.5,93.27,3,6,2356.0499999999997
3,34.9,320.3,65.5,314.76,3,6,2285.95
5,36.1,101.1,87.8,250.92,3,6,3169.58
6,23.3,99.3,73.8,210.74,3,6,2086.13
7,24.6,100.2,79.8,173.41,3,6,1963.0800000000002
10,36.0,10.2,84.9,131.46,3,6,3056.4
11,26.2,287.9,63.6,303.69,3,6,1666.32
13,21.1,73.4,73.8,206.6,3,6,2086.13
14,30.9,138.7,75.8,243.41,3,6,2342.22
15,20.2,57.6,52.8,430.18,3,6,1066.56
17,22.5,244.9,52.6,453.23,3,6,1183.5
19,32.7,23.6,57.3,165.24,3,6,1873.71
20,21.1,210.2,73.8,409.5,3,6,2086.13
21,34.6,315.8,77.0,419.27,3,6,2664.2000000000003
22,20.8,308.4,77.9,165.82,3,6,1620.3200000000002
24,25.4,28.1,71.2,411.15,3,6,1808.48
1,31.8,300.4,82.7,393.34,4,5,2629.86
2,33.6,134.9,73.8,392.5,4,5,2086.13
5,37.1,226.8,69.9,282.13,4,5,2593.2900000000004
6,37.4,205.7,58.1,303.79,4,5,2172.94
7,29.4,120.8,90.2,279.19,4,5,2086.13
8,33.7,171.8,63.7,212.53,4,5,2146.69
10,25.2,29.9,62.1,451.21,4,5,1564.92
11,30.4,191.5,91.3,334.75,4,5,2775.52
12,35.4,28.7,80.1,384.27,4,5,2835.5399999999995
13,20.4,63.6,72.8,151.24,4,5,1485.12
14,23.2,21.7,61.8,335.14,4,5,1433.76
15,29.4,27.4,50.7,449.53,4,5,2086.13
17,29.9,248.2,89.0,470.09,4,5,2661.1
18,31.1,262.0,54.2,427.53,4,5,1685.6200000000001
20,31.7,110.6,73.8,445.19,4,5,2086.13
21,25.9,53.7,82.2,198.76,4,5,2128.98
22,36.4,93.0,79.2,121.8,4,5,2882.88
23,35.4,152.8,83.4,209.44,4,5,2952.36
24,32.4,164.0,88.6,95.52,4,5,2870.64
19,25.1,279.3,69.1,163.56,4,5,1734.4099999999999
0,32.9,53.0,73.9,396.57,4,4,2431.31
19,27.7,210.3,88.0,411.15,4,4,2437.6
2,27.3,138.3,57.8,299.72,4,4,1577.94
5,26.3,103.9,90.1,247.66,4,4,2369.63
6,36.0,262.4,66.9,373.1,4,4,2408.4
8,21.1,73.5,63.0,465.93,4,4,1329.3000000000002
9,24.2,330.1,88.6,382.69,4,4,2144.12
10,34.8,171.8,84.0,283.97,4,4,2923.2
11,33.3,0.4,62.8,107.99,4,4,2091.24
12,30.2,174.2,55.0,335.92,4,4,1661.0
13,33.0,171.8,91.7,203.01,4,4,3026.1
14,26.1,372.0,57.9,106.47,4,4,1511.19
15,20.9,254.0,73.0,357.02,4,4,1525.6999999999998
16,28.5,243.9,63.5,349.53,4,4,1809.75
17,26.7,394.6,72.6,273.51,4,4,1938.4199999999998
18,29.7,265.3,67.6,346.72,4,4,2007.7199999999998
20,33.7,217.6,88.7,476.19,4,4,2989.1900000000005
21,36.0,167.4,65.8,88.82,4,4,2368.7999999999997
22,21.6,374.6,59.4,314.99,4,4,1283.04
23,23.2,376.8,69.1,148.88,4,4,1603.12
25,27.9,378.7,89.2,408.95,4,4,2488.68
2,25.6,198.4,50.3,439.53,4,3,1287.68
19,22.1,313.1,67.5,275.63,4,3,1491.75
19,23.4,64.5,53.0,336.31,4,3,1240.1999999999998
5,26.6,26.6,88.8,448.67,4,3,2362.08
7,33.3,222.0,79.3,173.37,4,3,2640.6899999999996
9,22.2,383.0,55.6,201.51,4,3,1234.32
10,23.0,325.5,70.0,318.03,4,3,1610.0
12,29.4,161.5,81.6,371.56,4,3,2399.0399999999995
13,36.6,388.1,80.4,271.88,4,3,2942.6400000000003
14,24.6,56.2,83.1,376.8,4,3,2044.26
15,29.8,345.0,86.2,205.19,4,3,2568.76
19,22.5,151.5,51.1,296.38,4,3,1149.75
17,26.1,18.1,80.6,450.99,4,3,2103.66
20,24.4,177.6,70.2,86.36,4,3,1712.8799999999999
21,28.1,13.2,75.6,123.66,4,3,2124.36
22,27.0,262.8,61.2,456.13,4,3,1652.4
23,26.8,158.9,86.1,464.19,4,3,2307.48
24,23.4,171.8,64.2,81.29,4,3,1502.28
25,25.1,364.0,70.9,93.45,4,3,1779.5900000000001
0,36.2,276.2,75.4,207.4,4,2,2729.4800000000005
1,26.4,209.9,56.5,267.81,4,2,1491.6
2,29.4,245.4,93.3,311.46,4,2,2086.13
4,27.3,55.6,60.8,469.65,4,2,1659.84
5,24.0,231.9,61.9,154.0,4,2,1485.6
6,34.5,294.7,51.6,429.28,4,2,1780.2
7,36.7,200.6,86.4,292.76,4,2,3170.8800000000006
8,31.5,171.8,51.4,363.18,4,2,1619.1
9,29.9,119.0,51.7,361.25,4,2,1545.83
10,35.8,8.0,80.6,196.57,4,2,2885.4799999999996
11,30.7,361.4,61.6,183.83,4,2,1891.12
12,27.0,381.2,54.1,298.78,4,2,1460.7
14,29.4,240.8,55.3,431.55,4,2,2086.13
16,29.7,14.9,76.4,330.48,4,2,2269.08
17,34.6,117.2,69.8,100.57,4,2,2415.08
20,31.1,246.3,81.6,184.02,4,2,2537.7599999999998
21,25.0,41.3,51.7,389.86,4,2,1292.5
22,37.5,288.6,75.6,135.66,4,2,2835.0
23,31.0,327.8,83.1,329.73,4,2,2576.1
24,29.4,368.6,83.3,456.68,4,2,2086.13
25,35.6,163.0,69.0,132.69,4,2,2456.4
0,29.0,33.3,79.6,401.96,4,1,2308.3999999999996
1,29.4,1.8,71.4,134.13,4,1,2086.13
6,34.6,32.8,82.3,409.64,4,1,2847.58
8,28.1,267.6,52.0,308.88,4,1,1461.2
9,32.5,145.5,59.1,118.42,4,1,1920.75
10,27.2,111.0,56.3,461.68,4,1,1531.36
11,36.8,50.3,68.7,291.75,4,1,2528.16
13,24.4,246.6,75.5,192.46,4,1,1842.1999999999998
19,28.9,59.6,85.6,448.65,4,1,2473.8399999999997
16,35.2,110.8,75.1,106.34,4,1,2643.52
17,20.8,54.8,62.8,150.49,4,1,1306.24
18,20.2,117.1,58.1,103.01,4,1,1173.62
21,32.3,17.5,57.7,211.72,4,1,1863.71
22,27.0,129.1,62.1,130.07,4,1,1676.7
24,22.7,108.3,57.2,364.23,4,1,1298.44
25,33.1,24.9,58.4,277.7,4,1,1933.04
1,25.6,236.4,72.6,239.85,5,0,1858.56
2,29.7,222.5,50.3,201.84,5,0,1493.9099999999999
3,33.5,361.0,69.0,374.46,5,0,2311.5
6,28.8,171.8,61.3,247.84,5,0,1765.44
7,24.8,10.7,66.3,260.39,5,0,1644.24
8,21.0,365.0,89.6,256.3,5,0,1881.6
10,29.3,68.6,54.3,441.92,5,0,1590.99
13,26.6,180.6,73.8,230.05,5,0,2086.13
16,30.6,310.5,52.6,112.97,5,0,1609.5600000000002
17,23.5,281.4,52.1,403.4,5,0,1224.3500000000001
21,37.8,32.3,91.3,181.78,5,0,3451.1399999999994
22,35.2,73.8,87.6,320.41,5,0,3083.52
23,33.2,224.2,88.4,299.07,5,0,2934.8800000000006
25,33.8,44.4,50.8,221.21,5,0,1717.0399999999997
0,28.6,66.5,60.6,453.17,5,6,1733.16
1,25.2,171.8,75.7,95.05,5,6,1907.64
4,33.5,211.4,73.8,184.5,5,6,2086.13
6,31.7,57.9,86.3,369.86,5,6,2735.71
7,34.6,178.9,62.6,398.02,5,6,2165.96
8,30.4,184.0,73.8,246.02,5,6,2086.13
9,24.3,366.9,56.6,176.24,5,6,1375.38
19,23.7,260.0,84.2,470.98,5,6,1995.54
11,24.3,125.1,66.1,136.82,5,6,1606.23
12,28.0,349.4,89.7,414.88,5,6,2511.6
13,35.9,221.3,53.9,486.2,5,6,1935.0099999999998
14,37.7,245.4,90.2,151.18,5,6,3400.5400000000004
15,33.7,290.0,89.8,81.72,5,6,3026.26
18,37.7,308.9,78.2,420.97,5,6,2948.1400000000003
19,28.1,159.0,67.5,229.14,5,6,1896.75
21,36.7,274.4,51.3,322.8,5,6,1882.71
22,26.1,24.2,68.2,111.86,5,6,1780.0200000000002
23,30.4,287.6,59.5,134.17,5,6,1808.8
24,22.1,302.4,80.5,482.57,5,6,1779.0500000000002
25,33.0,371.8,72.3,372.09,5,6,2385.9
0,24.1,108.1,53.3,230.79,5,5,1284.53
2,25.7,30.7,89.8,150.04,5,5,2307.8599999999997
4,32.3,107.9,77.7,473.42,5,5,2509.71
19,29.7,261.3,90.5,261.17,5,5,2687.85
7,20.7,164.5,72.7,161.41,5,5,1504.89
8,34.9,203.0,74.0,435.9,5,5,2582.6
9,32.8,68.7,75.5,130.04,5,5,2476.3999999999996
10,34.4,166.7,53.3,335.93,5,5,1833.5199999999998
11,32.3,374.9,62.4,453.24,5,5,2015.5199999999998
13,31.9,280.4,64.8,194.22,5,5,2067.12
14,29.4,97.3,92.4,342.33,5,5,2086.13
15,29.7,171.8,62.3,259.47,5,5,1850.31
19,36.7,32.4,53.7,158.27,5,5,1970.7900000000002
17,36.2,141.0,73.2,484.16,5,5,2649.84
18,30.3,61.0,54.6,94.61,5,5,1654.38
19,23.2,179.5,76.4,131.09,5,5,1772.48
21,31.8,171.8,82.0,435.04,5,5,2607.6
23,30.2,372.5,94.7,110.16,5,5,2859.94
24,27.2,102.1,83.0,79.33,5,5,2257.6
0,33.7,171.8,60.0,276.54,5,4,2022.0000000000002
1,34.6,32.4,55.2,161.39,5,4,1909.92
2,29.7,284.6,65.2,449.7,5,4,1936.44
3,28.8,48.3,51.1,149.93,5,4,1471.68
4,21.7,171.8,55.4,399.17,5,4,1202.1799999999998
5,30.4,22.8,87.4,346.97,5,4,2656.96
6,24.2,69.0,88.1,430.17,5,4,2132.02
7,34.6,262.9,63.3,470.43,5,4,2190.18
8,37.6,171.8,65.6,454.08,5,4,2466.56
9,23.7,69.7,89.1,83.09,5,4,2111.6699999999996
10,28.7,299.9,78.8,408.78,5,4,2261.56
11,31.6,349.6,78.1,372.65,5,4,2467.96
12,37.5,366.5,62.7,472.63,5,4,2351.25
13,34.3,396.6,70.0,453.53,5,4,2401.0
14,25.7,97.4,88.9,454.29,5,4,2284.73
15,24.5,287.9,81.8,461.43,5,4,2004.1
17,25.7,83.9,73.7,476.65,5,4,1894.09
21,24.3,194.2,79.5,326.41,5,4,1931.8500000000001
23,35.2,270.5,86.8,452.57,5,4,3055.36
24,32.0,40.2,61.4,315.01,5,4,1964.8
25,24.1,84.9,73.8,329.97,5,4,2086.13
0,32.5,39.5,71.0,273.33,5,3,2307.5
1,33.7,264.6,68.0,443.26,5,3,2291.6000000000004
2,22.5,273.8,80.2,427.59,5,3,1804.5
3,28.8,302.3,84.0,475.1,5,3,2419.2000000000003
4,22.3,33.2,57.6,133.26,5,3,1284.48
5,27.1,58.1,59.6,242.72,5,3,1615.16
6,37.5,379.9,73.8,352.96,5,3,2086.13
9,29.4,122.1,54.3,306.35,5,3,1596.4199999999998
10,33.3,64.0,50.1,102.04,5,3,1668.33
12,36.6,171.8,90.4,345.3,5,3,3308.6400000000003
13,30.4,336.1,51.5,237.81,5,3,1565.6
15,32.8,228.3,71.8,177.47,5,3,2355.0399999999995
16,20.2,22.5,50.9,169.77,5,3,1028.1799999999998
17,24.0,59.0,73.8,177.06,5,3,2086.13
18,25.9,20.4,82.1,366.32,5,3,2126.39
20,30.9,7.5,68.5,295.38,5,3,2116.65
21,24.5,110.0,89.6,348.26,5,3,2195.2
22,34.3,14.6,94.7,80.59,5,3,3248.21
23,32.0,174.4,71.9,119.35,5,3,2300.8
24,24.7,301.2,94.9,280.27,5,3,2344.03
25,36.8,107.7,73.8,102.1,5,3,2086.13
3,38.0,343.1,88.8,378.8,5,2,3374.4
4,31.9,41.7,83.8,109.84,5,2,2673.22
6,27.0,171.8,64.5,99.2,5,2,1741.5
7,30.3,70.1,82.6,320.09,5,2,2502.7799999999997
19,37.1,225.4,87.9,261.38,5,2,3261.09
9,37.7,362.6,54.7,402.48,5,2,2062.19
12,29.4,18.9,84.3,140.41,5,2,2086.13
13,24.2,249.4,57.9,129.96,5,2,1401.1799999999998
14,26.5,74.3,81.9,163.89,5,2,2170.3500000000004
15,29.4,101.8,71.5,348.35,5,2,2102.1
16,23.1,153.8,58.9,461.55,5,2,1360.5900000000001
17,21.9,28.0,65.7,223.07,5,2,1438.83
21,22.3,337.6,92.8,342.92,5,2,2069.44
23,36.0,131.2,93.4,419.15,5,2,3362.4
19,34.8,171.9,77.4,256.38,5,2,2693.52
25,37.0,371.0,64.3,466.08,5,2,2379.1
0,29.1,284.2,61.8,201.7,6,1,1798.38
1,23.4,317.5,76.7,458.76,6,1,1794.78
2,35.2,41.7,83.8,241.8,6,1,2949.76
3,29.2,1.2,73.8,411.94,6,1,2086.13
4,27.4,16.3,72.4,128.35,6,1,1983.76
5,25.6,291.9,63.4,344.17,6,1,1623.04
6,32.2,277.4,91.9,261.13,6,1,2959.1800000000003
7,29.4,307.8,85.4,390.54,6,1,2086.13
8,23.0,8.2,85.5,478.94,6,1,1966.5
9,33.9,394.5,62.5,147.13,6,1,2118.75
10,30.8,4.2,78.3,222.26,6,1,2411.64
11,35.2,30.7,90.1,431.22,6,1,3171.52
12,30.1,214.7,62.6,143.84,6,1,1884.2600000000002
13,29.9,123.8,90.5,239.5,6,1,2705.95
19,36.5,270.8,92.7,257.13,6,1,3383.55
17,31.3,74.6,60.2,364.51,6,1,1884.2600000000002
18,22.2,26.5,73.8,334.88,6,1,2086.13
20,32.3,220.9,53.9,258.82,6,1,1740.9699999999998
21,31.0,270.3,84.4,164.43,6,1,2616.4
22,35.7,191.1,73.8,287.32,6,1,2086.13
23,31.1,54.5,70.9,351.89,6,1,2204.9900000000002
24,32.0,386.3,70.1,386.53,6,1,2243.2
25,29.0,332.8,89.3,211.92,6,1,2589.7
0,29.8,145.4,79.6,84.93,6,0,2372.08
1,27.0,235.9,94.8,442.3,6,0,2559.6
2,29.8,371.4,80.4,311.6,6,0,2395.92
3,34.4,254.7,56.3,327.86,6,0,1936.7199999999998
4,37.5,114.8,52.0,278.44,6,0,1950.0
5,37.8,123.8,88.7,387.21,6,0,3352.8599999999997
6,35.1,77.9,54.1,164.08,6,0,1898.91
7,21.5,29.0,82.8,342.99,6,0,1780.2
8,31.6,183.0,75.5,113.61,6,0,2385.8
10,32.6,36.8,77.8,210.12,6,0,2536.28
11,29.4,39.5,78.7,355.5,6,0,2086.13
15,25.7,241.1,78.7,119.24,6,0,2022.59
16,29.9,297.8,92.9,485.43,6,0,2777.71
17,20.1,168.7,60.1,334.05,6,0,1208.0100000000002
18,29.4,171.8,63.0,359.05,6,0,2086.13
20,35.0,230.3,56.4,445.94,6,0,1974.0
21,25.2,292.9,65.0,346.49,6,0,1638.0
22,21.5,98.8,82.1,124.77,6,0,1765.1499999999999
23,27.1,157.5,53.5,353.11,6,0,1449.8500000000001
24,20.6,1.3,68.1,412.12,6,0,1402.86
25,25.5,10.5,57.6,444.14,6,0,1468.8
0,20.1,156.6,77.3,405.37,6,6,1553.73
1,28.4,215.4,76.4,401.31,6,6,2169.76
2,33.3,9.2,81.3,214.81,6,6,2707.2899999999995
3,29.1,260.0,55.8,162.01,6,6,1623.78
4,22.4,313.1,76.3,256.44,6,6,1709.12
5,30.3,396.6,84.6,334.62,6,6,2563.38
7,35.8,171.8,80.4,401.65,6,6,2878.32
8,29.4,337.7,82.4,364.74,6,6,2086.13
19,34.6,79.3,80.2,251.31,6,6,2774.92
10,29.0,132.6,87.2,430.19,6,6,2528.8
13,29.4,212.5,70.4,404.41,6,6,2086.13
15,29.4,18.0,77.0,436.55,6,6,2086.13
17,31.0,109.6,74.3,151.54,6,6,2303.2999999999997
18,22.5,142.4,78.7,172.43,6,6,1770.75
21,34.7,50.5,84.7,427.69,6,6,2939.09
22,25.5,321.7,89.3,102.43,6,6,2277.15
24,27.7,171.8,85.7,350.13,6,6,2373.89
25,32.6,357.9,78.8,371.9,6,6,2568.88
0,29.0,263.8,58.0,83.57,6,5,1682.0
1,28.0,111.1,62.6,257.51,6,5,1752.8
2,31.8,81.8,78.5,146.91,6,5,2496.3
3,20.0,181.5,90.5,162.74,6,5,1810.0
5,30.9,18.5,79.7,425.69,6,5,2462.73
6,24.0,160.8,74.2,144.76,6,5,1780.8000000000002
